,0,1,2,3
0,-1.1256747020214677,-0.7678337030352075,-0.6104908439845658,-1.1357624225185887
1,-1.4001551181905147,1.0347829826211639,0.12485364749392926,-0.24957467639890452
2,0.30745235713527747,-0.9293221325494725,1.002434284671803,0.2639012149527683
3,1.544824490769341,-0.5786021967553749,-1.2569043669235267,-0.45556666928784034
4,-0.40799303696699235,-0.6752918623353786,0.27100185573761365,0.705884041284255
5,0.632948581747813,1.0308191468868353,-1.3657996169689526,0.7858140447692074
6,0.9673913764224555,1.043058829781848,0.327204012010262,-0.07988842356472736
7,0.8729374219468273,-0.883792133940884,1.3297868723000537,-0.6989465395679493
8,-0.16128614403363922,0.17523738752414428,2.145950640690109,0.8082911388402706
9,-0.18633902844760636,0.5727663428078897,-0.1076572025833521,-0.458734743472953
